username,gender,zip,highest_education
TYbk92vo2YX5aF8bLlcgQUDj8oNyKmVl,other,25506,graduate
DK1LoqwqQXT4spZNKQuaOc9OKgUJ4zUK,female,91350,some college
V2HGFlFFrhqWRE0VrLkU6tNQQCJVFvNM,,99223,college
Rp2fhqTorRTBr1g8D33XPBmW7cDKMNsw,,20176,no highschool
xR3Y0B0Ud4jMQHvhzHY7kQxqrC7GoPA2,,32539,highschool
gf8nHDqKPX2j100RHCT9dT19AZw0vESt,,45701,missing
tO135VWcqma21HvgPTdpgoHPq5kDsz9m,male,20003,no highschool
QBM8dnFVgnH6cIY2YDkeq6bAD4oLgnN9,other,90808,highschool
cwVdqEP9opAeKfgoOEHlcQUqgyjLtu9l,,78247,missing
MJuKcg3DWdEFlCAOgBJC5nTVydlPqbNT,male,97624,highschool
gnyUhiugs7RUkcuocx7iZdmKCqS01U5g,female,54449,some college
2TqS8tE4yhChWnw9FTcfo14ykjIRXayQ,female,11725,highschool
FnJG4sKQLn7guxiPS7AXYISi1hE4cIPk,,28112,some college
g1jy8yGB1FqGK09piS6JHmRh3fD1ZENx,female,54401,some college
ttoFK5oOPrxtfVxJpGPFCiEs8J6AbuAg,male,28311,highschool
cBP84fkNQI8L0HiKF4UuX288UA1YI1tr,,91748,some college
xd0lwkEB3jsQMwhsGMBi7U480TqLt7kG,missing,91765,college
CBBhqECPTNqAKZUrRWMmwFKMWNkqEZn0,female,7734,some college
biKkWGnQCUnWqnZn5LQZIEjU4paj1d7s,male,8837,no highschool
zrkzLXbSKLZ5TMR3XqCd3VcTJUh1RbFU,female,23294,highschool
9gwK2SMO9RzFmbR3NVs20xNig2HGOi8l,missing,19460,graduate
Yvgk2IXrg2QLMMqzEOZxg1D7s6l1u8c5,missing,87401,no highschool
weCw07EYZU6NaXQgOr28J3dXwtDDCJwg,missing,53168,no highschool
hvjeWwkeBVWsCuQiAiwgXKaku9nMJg9s,,80439,highschool
1Ti3XKNP5gzLh1si7Apz4GKt53UijsKr,female,57703,college
HCNSmbCc3WgFewzKKDZiNK0hmmbTrC8E,,39074,missing
HHLCfoI58dWnfKs7QJD7m07PMcmUWFLH,,42240,no highschool
6Zi4TShnt9FmzZidhS6NTQ4bNKZw7zDm,male,52317,highschool
YotFAW2KoMKonBG4QGqDgFVt9LtWbxh2,female,6409,college
iuzQm5h8f237TETXAVv6mFLUyBLCUkYP,female,85051,highschool
8Qu3e61jK5s6qDETum6aAIhWxG0xj0n7,male,89015,highschool
RYgKG7sDq3uMcWHxsN4tYsWSZOLZR6CI,missing,45171,no highschool
0k11oCsSE2pwnWXfkrldh4QaL3nOmtCi,male,63005,highschool
pXGTevrbnX7XTZY4ca7oFTF1VVoJTFNL,,77033,no highschool
ctjawFS1g3ZYG84Qpt2lL6nMMfoVWgN0,other,23439,some college
Afr26AWsF3KpNGdm2KJDJQpzleaCabYi,,30506,highschool
NLzjiSqebzoSipNlyT1IO8EfA4XIHrIk,,59522,no highschool
9uK9gXYJyTZNtNSUCINqfEFUfFE2z8C1,other,35214,highschool
RkBtxcZUIPqFOZGvtBQRv1lVZfI7qbNK,,92509,no highschool
SKKOQJDUeVqBVQ2Gnnoz3tlKNJjQGNGw,male,97439,some college
auecXjOFiuC2hxtGDncNOKYcU48FCQqH,,71639,missing
COmOZuY9nZwXVMQXv5kA9W02ii8XVBpK,female,60636,some college
nP6vHw8vlB5CUuflTwDK9JNTiTUbZqC2,,44657,highschool
G3Jjybf3HSdaNckOhDFsh6rp0DUykP00,,34108,missing
VCOGW9OE6DqAZaAneJJM4ZOSOc2aI6o3,,21061,highschool
OJKY8p3tPjOz2vn3po3VYQ5aGVwo1iOY,female,87935,college
JrXavKv8cZGZMP0mP2RNuIJXonNFLnB7,male,32577,highschool
2gMbFqhNbghdA4J5huVDcJIix3xmMqms,other,27205,highschool
cWoy5QWZfuqmIk8DYz59g7gA3SWqJuxp,female,8872,no highschool
2PonozVVpzZPzeBPJFtuWUPbBekXEoeS,female,10036,college
dheD4OO2o1iYe9mmJ29bLHFvCWzq4kpP,,36801,no highschool
Z4SPpJfwg3kmbYmCX1430X6xnjXFgqan,female,95012,highschool
RCGOpXjm6YBnZjQqtVMpTFrW0xmNlzpL,female,92114,some college
X8zweZVZCHlmSll04rtqNniHaoCFTtv4,,92061,some college
Cp2GVZrjZkOhs0hKLw9zkuw0BUPBu0sh,male,78654,some college
pykfjMp9Z9Hzk7WdHGFV5v5WrRg1hOrj,missing,14813,graduate
9UzLImPuSID0ZgW5UVZbILenHfrw26tU,female,30316,no highschool
nQnbQ4USuQPKS5dsskLpLD6Vp5PD3y57,female,46732,college
Nzrw7pk0OZ13UV7zfdLy7gEMwvTA7qqG,missing,87111,some college
rXL7J78eRWjkeI9doxfmnXkOSxIpVs2P,male,94118,graduate
oQsM4aPF8H95oLBBQjkyuxP9zhQJyjlM,female,14075,highschool
cUj6FEtHTxziTPnh5AdOdVSTv4Z7jg3T,other,27282,highschool
slbuLFnaQZJ34dE8jfJqWtRl7JJLBe8u,missing,17023,some college
HlttP9uvC3iv7Wa3AcCseeSbEXqblhUn,missing,78229,highschool
9gr5YaBn8N0sLjOcMlnVsOyVG4IU9VDw,missing,60652,some college
g6NmbWZaZC1YFf57IakO7t7xyqNpTARi,male,10452,highschool
H9TBxem7IeyaJ30CPoPNOnkpc9xO2MQu,,85353,some college
ikVmCxeXCKQtR8OPUUdHoGQCjATpEVdj,,71109,college
KWwdALEov48AS1TR40qFJoJSYVs01u6g,female,98177,highschool
ak9Hvu2Ir3qS9VK1F2jDCCINluAm8BVO,male,33904,graduate
saxxTKR6QFum7HyMG9cYa0rXhe5D7UPC,,19808,college
C7FiLTLuVMdXzuYTmBa9pqHfdal7i3GT,missing,12170,some college
IL1F6pxCqZ5QZxZqthAXWrxFzw6RlKfD,missing,10977,some college
sP6gh5Xve5FWZpRuZlTQGhhSwrKHCHUJ,missing,13021,some college
ZPhX52eMsrpQP5s5paft3II6335wGmlp,missing,55443,college
bNjBiMsX33gdPcYQXoqSFOjUJgLcFbHE,,92646,highschool
lB6Kl0if51YgTDbpdNoXtX6HKiMZvllY,other,96097,graduate
SKiXwIsNOmqDyAsmQhSiDKJjI9Zdn5ft,,75023,no highschool
WxwBTLXld9dJsZ7C5aCqX3Igmvy2Quxq,male,7920,highschool
xBsgKunJwXALnTCa1nkcLAPGseZaJY5z,missing,19111,graduate
jow9Jc1RXyafXAVyYcvVkAFiKHLo9Dzo,,85301,graduate
FWCDeX7XJr7kIYlPBdlmiplvo4LPiW1t,missing,53563,no highschool
SWAJZIiOpU6n6GKNYqKLmwsZ82AsAGhq,missing,65203,college
W80d65BKcf3uyfS6tFV8AfrnmvEAGVHt,female,32563,highschool
HKlD70mwbQAf88SjAGP3i0gA5mQNIlXO,female,80128,graduate
Hitkh4iIZRTZUO25k908YazlwkfvOxBw,female,95008,graduate
krUqGfXTBwqDLoVqEC6x5HRNcKeuU2b1,missing,28792,college
t2m8avM4cTQKv4wjJ2b1fg5vmcsUjXhY,female,11212,no highschool
x61GVEFoUQZEIHnVsxBCw0kitfDOhP0p,missing,7432,highschool
d6GKFo7VpAwS4H9iF45HPuBB7oVkM6uC,female,44130,some college
xO29gepljI1F3930WiRcI80kDqaTlFMN,female,33498,highschool
0lqqqbGPpJrtBC2LImzKI7PDNrfnStfM,male,80016,some college
ElQ7eNvOyuGbW3oUXNGWcS5w8KcRDeEy,female,54767,some college
QxPS7CGkal5Cca7Lb00QwAqdnqO4cY2D,female,46077,missing
hBYOSBlwlPl1Wqgs32n4GIUvwHg615Re,,60087,some college
tpgQECxzXQUkloAPZZEBlGwobLK9hnoX,female,55347,some college
g3vtQrP03Nbct5CJHKwyLPdPcY6igBzK,male,83355,some college
4gV9HtunfmOYFa4Y5vDKnozL8KtQZEr8,female,75051,some college
O6LdW1t2sWrCJLJCVHIPeopBDKjKDcdW,,14131,college
Ga3KFse8SnFsTommj1uIuQVvtGgxm7gG,missing,64804,some college
LhgJ06FVtNfFSK4Wh9zlyw28D0qJMmxs,,49096,no highschool
WM3nB9hhm97unscQ8bVcMFrU5ZjLdppR,,60466,college
cid0dKBUAfJ08DPlaZ5FxwmkcYX16vRV,missing,79603,highschool
Cyazs2KNzeLH7rwO0YD9wLQWGHR2SXrB,,22003,highschool
LVZNwk74X0NnQqnGU1Um0MYH9C8V0Gpb,female,73077,highschool
gjrgoFzreeYdfuy3hKOMI5I0a8zvObg1,male,60173,highschool
tFXrMblvZSGiQct5VqcQkYm6r9u4YKBi,,98661,college
6svB5U4T8Gl5UopI2QlDMRmBtqh4MN4V,male,93458,some college
p0GsCau4Rt9CqzCDNflVcGqJZJAvOq9J,missing,30317,highschool
upn9Y2rvfqkaDNjHvWgPWXwsMlYR0P1Z,female,42164,some college
nyeqFiX3kXuwJTyYhNUJyRvPBqtJ6Two,male,76310,no highschool
pP7P4OxCFbWg6lwStFGv53aiGfCa0NYY,missing,21012,missing
Em0i668bawiIWJaA74EsIEVENkopfY7u,male,80102,some college
9ts5MsWebcu7oX3iMj5qzU6ubNOxKUkh,female,87113,highschool
Ze9kgklMuT1yRhjZzYqZ128xNCVJ9Ing,female,26330,highschool
012rLKbK4XmbQMPfJiA1KrJeSZNJVrur,male,28625,missing
KwerI5BY7HA6dHO9y7F92IQ98EpxQa7s,male,92880,highschool
usAyN6L7XALOHwgB1OAbVS6qtnhLfW64,missing,95820,graduate
9meN74Ao5e6jc5QN3a5SKmw2ReENc5GS,female,61832,highschool
k9ZvaNAeIAHbNgHvGYnepvbEjurBBXdf,missing,11355,highschool
3rxK424MOKiv99k1fe2uqXYJKL1jf8om,missing,94947,highschool
YjbEkEfjHUUV2fAvb1EjLSoCsiydDGWC,female,32968,graduate
JwuHTj6eo1B02SSzNIigMMYtaLa2VNRl,female,98528,college
Md9y03wRztv9cddm3W0J1vz80OlCJmEe,male,45356,college
CrZkCTmzvEnLDz7zVYk6VlZAGVVmXpBL,,48310,missing
SvKqfRpvSIeLIO42O4cF9tQtaigEgElY,,76087,some college
Lm39eNuF20MPNsRjihCmlgbRHm3oBZKO,,30115,no highschool
f4DffxAsTLNvUXo45dapCao7ZfDlII7a,male,47725,missing
kRaPhwSdoxK0d7gPHNczQYWqcPuvCtzH,missing,91776,graduate
J59qmd35qLZG6cBcMkq86dcL05FYYlzn,male,71251,graduate
ErHS9AWHqTtI0ZyJqiu9cp8Ksq9duSm9,,77904,some college
qIENJAA5omXX0xAMDzCzGDFRCSNfiZgd,male,49056,some college
KCPWwip1CebPzDXpOdQ1fpK1Z7zZcUTf,female,79763,some college
Kt9qeiacR1tBDeKKHUR6O60ehH5pm7C9,male,49341,college
rzGfWxXbUfWWwhZpAWQOa5PX1GHvvsSL,,3031,some college
IbBBT7oGA5eW3cwYlSN4uNF6XN76bEJ4,male,23024,some college
khX7AX5xYxBVlBCJgdnC1pvLKCR4nK3G,,32750,some college
i3FditEWefInUr9rYSI4YWl2Dpco3cHF,female,91791,highschool
evKuiMVw97Yb9e0XEshANlNaMK9a5wLo,,17103,college
7oeUnzeChzbfg8iPaEKhVywsWn9pqTw6,male,10463,highschool
3WLDG20nmrHcXqgUBcbAgxTDjIgQgeWc,,28314,no highschool
4xvkQ0y2GIfnRlia9IYHiAuTGCe4rLMU,male,32246,no highschool
ucTH8R8iuSBYc8BfyMcXU6u4QtZlFWjW,,62707,some college
AR4eI6YhQaO4Fs8GdzAfJlCxg61Zqo79,missing,98513,highschool
gPQZqgy4UmIE97OvVAp3xR7XT6HOAqw6,,5301,missing
B4zz5KAzygCinK2Q1cyZB0Nh8xOwtzIj,other,89449,no highschool
cJuR6mykFWWefoh4qiG9O6BBEr08qxSv,,94546,college
go3F4pCkVcX9Sfpoo5ADtTRgkWbzxLLd,male,11355,highschool
graVTdvPoT9ofc1HAalOfj6kp2hw5Zhx,female,68456,missing
Xec0BvtkEcPGCpeqMy3XStrxj5I63akb,female,5764,no highschool
l75yafs2LtbatQt1RaYHFrxFgsZUfXoP,female,53150,missing
OACr1Lb5hmLCYN8xaMQgOpOXavGIk2F0,male,94065,some college
aViqRaK1k1lGaNekdVd52YdasVAspXbw,other,10451,missing
iPk0cUWWH3Wg7qWkzGvwkqMaX1TEiGSg,female,85051,highschool
rr9EcKdUGvjOzsaAa4tnewSfLs6lwY1s,,91607,highschool
LAd878xxmfWMQwUzfu63OGJnwlDiLSQP,,35214,missing
XD2XDQwXZ5mZFCoaNqjHHjFYkyQdS4Gb,male,50111,missing
TF4qWlb3I0EfwE3nTtNgG0dZjjNXJKE1,missing,33018,missing
hlGPKryWYaFj5UbLI7rVdEcaKPeVPcSa,other,19701,highschool
8C9PjG0n5qgMkyIfH8hv9DgM1NWfc5DY,male,70560,graduate
00NStKmitbiPGF1cHqazFZbFdqzsZJCi,male,17313,highschool
5DIZTCmFTMb3LFveBGIs4k3JMiXmUcsw,female,3104,highschool
xWEkYGAfNptAwZnPYzVBCVMgcZk3qKaB,,8822,missing
PD0QXI0Ip2PVwJ6kJaKkkINkj7BvGZMC,other,97532,college
av6htynqpMc7hTjiM8UWEk9yvjciGqbU,,90503,college
YsF232INztixc0MAVAl6hQDDPPxj6pu4,,48098,some college
NNDA7pgkMrYkZoeSDEhGsSe4DEHY9mMv,,91744,some college
PUySp8Qi7ahosRvBWR6xsbTAmeC3pRdT,,45162,graduate
RyGzydXIuVOqdGxHFsEeIMzuccFT3NZF,male,71277,college
Vho4Y32kKZRa5t6KIXdFAMSTmwQgFSVI,,14481,highschool
S7OfIelFcs32ZbswpjWPExGdcya8syEX,female,60048,highschool
DtYd1ag5OcF5sup8ijSj1cJ4HHHW6fE0,,8360,college
uFYS76ucW7mzNaViDQhM7BCmQQDcrvxL,,61038,no highschool
ysbdGcdzrIb6SA91AfqcOlgNbPW6wIWY,male,7860,some college
dtAiYXul2PNEQLlJvo6qGgg8Rx9ORbY3,,77493,no highschool
p0fw4v0FzqDHoIprXWv2PhAw9MEKisrS,male,33779,highschool
vD39RgDh9o9HorljV8AcLJc0rny8tMWn,,66061,some college
FcTBIo5lD9yOrHFCjPqM1m6VDMZLyg3d,missing,40340,highschool
xLNFabaxLwQvxwDlyinhtHzpFFeHfigW,missing,42718,some college
sRKFcCOCmJuLZB6RUcOH6aSVKmD3A5OQ,,11754,college
bAGLARNkQtWbcEXtBHWNuY2QpKiztkKZ,female,60042,college
Vvj6DUF50whRmgychJbhIm8clNgvhW9B,,33126,some college
GhGGPl8wZwtcLQZXvpUQjKC1TVd0CdDS,,30281,missing
sbmztIn4o9mjf9KF853mKUvv5TlOReiK,female,47408,no highschool
FOVpUwiKXJnDfM4S62NCDgM0f8GaoUKw,female,96002,graduate
Liq3zOCCoZeQzrp7SiKverX8kFDQZENr,female,92677,college
nNRUhTxrQUyQlj0B4LUbcGCoMBsVhXak,male,62262,highschool
ijQryghInci6FQms97mnn3gF6mvd64dG,male,49048,missing
gvWUSZPnz0lnMKcNvYqzEYm3GyY5IOnB,missing,8502,some college
iofPTT7R49s8edKKIJW8dDc1tp13PRRG,,33612,no highschool
YxLjdOtgdPfdciqdh3yhmq40xgBVT0yr,,44112,some college
9poFqdhDn1jEwJp6tGIQlD3gMA14zAqO,,84095,some college
1gwBHDx5ObcWAuRg6Foh8Vjq72XrZptK,male,60714,some college
vgVuH2n1HbIjn90AvFJXhVQMMzkI4NGS,missing,99516,college
U7RYhML9VmouEXOzi3jihOcHs1Odr6nQ,male,49014,college
PPhshJbVTzmPS3l9iZ3jbavhbqACvYyK,female,97761,college
XIKaTgI4quyauy1ap9WOwh2Xb4hZnaCA,missing,95765,graduate
CarlVCnkEuEWdxEFIyhyUfB0cb91lk3u,male,60632,highschool
sOVkx7jjk0gU5YuQasoQUBg1lLSDWgd7,,95336,no highschool
P3lgtm1tPXFe742g16bEikWD1lMFOecn,,71854,highschool
0hqiXOhWMDBrkHhkbL8oJ4O2yUtL7n7W,male,33029,some college
OdiJ027MTGMvZv0Jx8RFUqLQVSPKf0Le,female,30298,highschool
PD4A9aIVjafqCCM8xOlH359w56nb34mz,female,57718,graduate
rim4pLauRELIWjrxlRDNhsfTnHSCssLG,female,77521,college
Z4MdM7wvbK2oPoLlwXYYW0r3PZvWrL6Z,,37774,graduate
oLQrNyJJSdlFo8pcwHV8suh8aVtIjvGf,,61071,some college
LfvOSrt6EAySO3tfKrkj9khhn21svTkT,female,33193,highschool
7RzSGue5IKEERHlBGhfrL3fcLmqJ6nNZ,,60453,some college
BN7HQdI3G4zaQWV2LUOJtapJhTZjBiOp,male,63304,some college
BeTcQSMgMKva6bFNs4O3wztmrXU3d068,female,90249,missing
rhJzZeMBkfw1Q75cLyvgh9HzDvUXe9cc,male,5860,highschool
BRlaUe6oMRYCNox0BajKnWHes3A3ujyM,,45238,missing
S5zGluEuTJK7PwrZJjXDes04MpynKnjX,missing,64137,missing
hNxUkyHCTEgRLpAGCZCJtNEGzFRGMSMV,,20121,highschool
0bDwqZvqKy9PkaoKfvgh72cU2gvUUyrr,,22031,graduate
OjGyl0UXyxUIsMjT5wg70EZca2HITJbI,missing,76248,some college
IiZVXFdHbGZX2LpXkMH7d9ZZrJWVOhkB,female,33914,missing
UqksMVZ1lLvn2u7s6dT9SU5OFeNJnaAy,missing,29576,missing
lLutp8H3vKf6Z8olMEwVlKswK040AY6M,,7701,college
dhfR4wGmOusRZWUPfjGh9lEKBfvvwgMt,male,54911,graduate
miazgiIYkCwTjtM7t2vFOCBUAD25ypEf,female,28762,highschool
CCOjfb8xvwQ9MGGlHIuJ4lbaYba6P52t,,80526,highschool
QExOhTrmQ8ju4eWQFQK7svGcfS5Z17RR,female,46168,college
E6CBFOR86wjEAFqQlqJ7eZOgS8tFL2O1,other,93268,some college
EfKUWA6D2aQkxoeyJWy9zE617P3RJdtY,,63128,some college
yr9jTqxjZQPdpjddvI7FGNhtX55E96id,,43537,no highschool
dayK1eYMYaund1QO7anwLZ02nToxdlmi,female,68134,missing
BDmZ9wDQzFtWyzHmZ95Rrbuy3t0kh1cq,female,44484,college
LLwS1lCwOJ5xsHoXKeh5me5crhvLqqZT,male,34110,no highschool
bLUHrUFSOgawEuS83KZEtxY3YWBEqok0,,75087,graduate
wKLV2xs006d7A59I6GUr897uIZAzqq1I,female,94065,some college
kRiA8zJGRlNfHAF5JnuCp6g9v3Wlutb2,female,21655,missing
LAEQbw9BPtGnPbKTCBR9cl7L97VwZuUc,missing,18332,missing
DvjYYX0aduW7tFg04GIji3DqFXAxWHpy,missing,61254,college
9kzdfwx7QONB4aqqaZCEyDFRlMARnxiW,female,29203,some college
PpO7wxTmFdSZ9wKAognq98tlmyeeYO80,female,25202,graduate
Nl63P9HfrDHNTioAMibVFsG7C6MOQlQ2,female,22124,college
cl8DnVlC4a9ABeDN1FzespORssrieiPm,other,60514,graduate
JRdX7V7HDxt4Gln0VJKbWCYcOHwP7dTr,,55116,highschool
N3IKHSbR3bKrKs4VDUw1b10cFyTIjVHI,,99611,highschool
ioKC6Ugut9beJ5SD6YeD244f1nyDETTJ,female,50317,some college
FHwQEL7p5CN5hOAzfH01x6pSpuu8MonR,male,60008,highschool
t6NxiRZbfjFkpOM96GSjXia2F55WAn1E,,28314,college
dJ7Uo0ppwFO9T6cdSII5GoTQ5oWAYJFv,,30102,highschool
siw3z9CF4q7PdqdWdVvFDzTmHm8ZHf2L,female,28409,missing
zixGvCPPBVJz1PV1gFWhzbNsOHDd2yJG,missing,47581,missing
zoMCPyYhAfGWkHGBJFERTWZdMBzykaRB,female,20176,graduate
rYr2KHitWY2dJDjTm0iH4NPcJrqWE49C,male,98258,missing
9s3AdKev0Zi4zrImXFQNql0xYIQ77N54,female,52301,some college
O0YmxDboJ63OaHyMfnj8iH9wPr65QNiO,missing,30134,graduate
5ae8aSisBHmEo0mgVwdFagGGHfcfDsIo,,97381,college
z3llQnPaPCnPaxvy4ie1EMczMvcQSVep,male,42127,college
DpX2Jk54aOUnHf0ZCe03EsezaQqG6wwu,,91320,some college
1dwhVRgYIzpjZ1Hpr7Nv2fKbtLR2YWXD,,92057,graduate
6nUn5FL9ZAMjSGoB8M6FuLGMybzSihLy,female,60203,highschool
1AlqyjHeUcpfhDONaCG6ja1qzcIxhr82,female,90041,no highschool
BRTZVz1bkwvYU7dHIEZYdEb9tOlRvLOX,female,84067,highschool
etWQUTT9vzYEVbB7IwNZnxeR57BhNq5i,other,28726,some college
9oQomWVAI1WXlpSDpvJT3fWCSsZSnbjf,female,19713,some college
UTQ16i5Ugcen0VlasyulWCN2HFWq8opz,male,76116,missing
KWu6q7AhFZlAS1xIdh2ZFCCu5ir4tGbu,male,23238,college
El7h5k9dEnkCTNiRD6ocpDGK1aq9r5Q4,,50010,some college
d7CynC2W57aze1BkHM8wSDi082p1ijJW,female,2140,no highschool
RhwF8jeLp6bTRXz70GUcMj55mpQmTODX,other,7621,some college
6i93cnTt76ftmri0DmnInFl6rPf3jcrG,female,93630,college
e4eYnrPaB8XtF9KXqQrbCwdAcb6mCeHN,missing,75656,missing
teT30MGtA73fNqln8sZMb00h3smP7uL4,missing,90036,highschool
MFyfkNi3HPy8f8JuXCDpILYuIwnelMS7,female,77864,college
7xbfyfvEfhIxy93gGwIQ5lrminyGgUjv,female,70711,highschool
CxzZVyClE1BEgH3USSirqOtKD3HSH7vg,female,32137,college
OGBIfWj8g1Rr47yjbmF6jRvCvmmlumTN,missing,19040,highschool
sm1CyLVfNJzd12m3rYChl78YrFpxKMIc,male,53204,graduate
hV7R9MTOrZAFIy3mcuA7ZURY2WjQM3qU,,22207,no highschool
MN4wOgynUY4QcRaraCB5Ym52vNjUttfc,missing,7110,no highschool
T4zdcGe48q1WGzA0YIvniMTWo2k6dk59,male,7011,some college
NqqKv3RfLaS2HhGEn4DSOf3myCO09kDV,missing,48627,highschool
mwLZNpLHscHAOslKyQsPop6UIX5aSty3,female,46038,college
EsoGRL6aWWVRVkGUBoVK4jP5QiIwdKXq,,60164,graduate
TS4OOYvsrtx7nFO24nvJ8VHxdNzv5BfL,missing,34233,some college
TnDtTKfhyCupWB2nRLbZzH1tEeOhgIKN,female,91762,college
bZUYYXFgHNwcumudMQGAjpHbMWMIPDko,,84104,no highschool
0P0sqwWmtLvXpT73VIsCmzBk4SKCX1I1,,27217,highschool
VEbRHtoIqckybLHD2s2cXrjpdz3kQuu9,,75604,college
yRmw9ei7FLcRlRsthaguZjwfIydW8Cd6,female,77080,college
qMrBzyFlxRYgGXjTO6os3PltfXzY3fKA,female,73005,highschool
bFH2OmuQUk5YWnlY1dZtIC1wXpuOw45B,male,15237,college
dJa5Hz9E0NcjdIFPhafeofUNffk7udcb,,4938,highschool
fgaDXA4j6cHk0FnifTSdjVGPTjk5iRju,,31909,highschool
fCZcOPrZwrOdrvLEeyLNA5MHFLQhhwa9,male,1082,some college
ai7lCHsyq1GXsQnuME3VyXjcBnjB2Ztf,male,95662,highschool
SLabaXDWzs7wQhDm4Vj4qhK3cMVnEH92,female,24343,highschool
0FC20UDeWvUi5UrOg2NVCepKkW4oulyY,female,7030,highschool
MWkXS8wTteiq3wnUOJQXQCzRJDoS4fUl,,92833,missing
1NMKAl678ZBpdBkhXfYTAgEyYygMZz0x,female,70780,some college
vHLOoiTI4AhSNbR7OjqhttdF4LI7h0bZ,male,54166,highschool
MP4zztNr2mE9QtRC7xs6PPKOPV4UbrmF,female,37804,some college
GJlFNnvyhL4YyjHB0ninx3zH75XUGoIi,missing,66006,highschool
qNotp4sc6wPkGufqQmUVLQng4lNrwyUs,other,53934,highschool
B9OrY2GCm2nBIEwFkCzWGpeUovQjjQhl,female,88201,some college
KoZ4BmT2adhvQzh0LW6ZwN8sGXJJ2avO,missing,32958,some college
kWTJQq2SFTfkZ2IjvFVWma9xbqbu21bd,female,98008,graduate
0utD2vP6cBRtrip5Htxbgl8CGlMSWQLX,female,76642,college
pspPjjKHZe0z6Fq8OVRjBFFpabOEyxUN,male,32714,highschool
XOwEUnTV85cKK3wEAEFb6ZhUKsyfjg6z,male,33467,highschool
NtViDDnvNQGeWTeimIiuZEGxpsQ9EfE0,female,11355,highschool
nrU4LhoUWjS8g3yagkZYtxwdk7LYl5bm,male,64116,college
vt7WATbxuORhwHrGbZLuwgHWG8H0y1X3,missing,92083,graduate
4FMwpnZYPT7jfOzrfhCbGQnbqvllj7uI,,21401,some college
EgV6d7MGfW2kqKf47c23BmID8zZ0D8tI,missing,28164,college
IEz09p8uVqrNsb9NFfclugzgkCqh5nUn,male,28906,graduate
f5DBvpLZS3QY9vF7Asl17CTYMuVLDoRb,,11577,some college
hfDupXiu1c3tC8Wr4JoyeGOPYBkG8InT,,30019,highschool
6fSArFyWylcdYkQfdp7LAkjxNLRoEXKh,female,90717,no highschool
tWw75YIFgGadaRnkyPeGlfSVpk3ysa4L,female,47579,highschool
s1C9M00kZ3td5Y1QHJpo6evzlHG7Bu17,female,92103,highschool
3hZ7rLcPsQAxefuhb1dXI0bVbwTg8j0U,female,55955,college
BQraxRAaPSxXkcVfRoQPus2pHD9tbhTP,female,90201,some college
eJLYTwMlASymrhSmJyZrDHNeJVNlYsgI,female,54017,missing
pAkXvBS5jmR2cqbrgIfU5ptfSfpbgamj,female,2148,some college
wsa3qy0wcutPSqv4QR7IDNqVTOb8VIh8,female,7039,college
E98B6VnsSgdhlvIT1b5qEE2jpZCrqTUr,male,46227,some college
hFX2AMHeWhj1INlEy1UPxjXbgsUkWm8t,missing,1118,highschool
RMAdWRTQByyTuBemKGC4hOFABwRturoe,,53563,highschool
IkUHEIlJgxqyi6HpIIAVepVXim5H3QS8,missing,33572,some college
p32RACFm86KzwKPLuya4UdVWUabXNGp7,female,30157,some college
l1V62AeiV0yuBCC7zVTpsqVZm63e9UY1,missing,67480,missing
N3OJ5xmDmiYO13sLZzt9kRaaVLxLvIpQ,,95630,some college
bvzKw7OeAmlhoItZCEoNHkxTckZHafNH,female,83401,no highschool
AfTrwmBDAy1S7pdlmlat6SJsyQenlDL3,female,53142,missing
y1TgvLlJ08K4dDRCM2UwlwG0LiYqLfxn,male,48640,college
LknwmLXbtxIol6PrqynabgK2Eak50nOT,other,33028,highschool
AAX5wLrYHGma5yQKYoJzlYiQPJlQsWHx,female,78537,highschool
cULoH8ZJIqrdeB8ADfKnnQ8THzmbMgQV,male,81004,highschool
Zpcxm74Y6w7Z17TeXwGFlVA1xxWe3TGM,female,40004,some college
XaFpakxksU1hSPXc9le0ary4cYs8BQw7,female,7073,some college
phm7JLkBMbru3OKLETmJDjbSTApyxuqT,,10456,missing
CKlck1NtRiTrxKTlx9u8mNsXnR4Cg2LR,male,75028,no highschool
WJBuJBzeFMs9dVxx2tbfGqsV7boKQzHB,other,85349,missing
EPyhA9O5akQDyxIzx265bLE8ZJuenfmQ,,53132,highschool
5lUjtpVDM24Ky0bHM8HFsUs8uLGNBspP,missing,80501,no highschool
LqceTgE3Usn5GHzhR7NIdcgEqBCbe7fB,female,30188,no highschool
GuGxPlH8kwap04Ulm0KrrLW9Bhs1eaZe,,94041,highschool
I556K6V3YwIVhewjQ2FMcBJdCj6nZHw7,,90007,graduate
ie9o3Bx18XEZnwQ9zbeJWO9n4KptSUOp,,24179,no highschool
BefGPPIZpHy3qwHOuL7r5p4IkORD4iF6,male,15347,graduate
UXKa1HmQ6N6D98LuM7XmPT6wKXvIt6D2,missing,92240,highschool
DQaj2Bm2j0AQ8G4Om2yMuAXP8A1ZKkyT,other,33069,college
oskMvT9bm6tPbKr8z5m10beXtEHnygWp,male,60102,graduate
n67Q6gA8OyrfjvaOwbClftMWf4trlmyC,male,90303,no highschool
nYChshLYdivvce3L0ZtJrgHHKDg0okJw,other,19701,college
hODQ22foKfCajx9O05Y7BRpPYc7YdY4Y,missing,68662,college
